14.317534575208054, 1.3653363656885271e-18
14.683133829059194, 3.047918018550342e-18
15.559833497851718, 6.0318753952041735e-18
17.153270763316154, 1.2706545650362267e-17
17.739755580668884, 1.4689219174481714e-17
19.133709751564993, 2.6089249166163646e-17
20.123346944694436, 3.2427867905046264e-17
22.82720809850493, 5.88937411670021e-17
24.312470377228223, 7.020389144109258e-17
30.505892749975807, 1.1452202510761193e-16
33.32042615557344, 1.3443756736083144e-16
48.02783812272476, 1.894400397809188e-16
54.48106909659975, 2.0482329612462707e-16
83.63814724686061, 2.3810720118872326e-16
96.07983424298571, 2.4334263792072693e-16
153.18519810891576, 2.283535450301878e-16
175.97243515381675, 2.179030019715018e-16
266.7645818813329, 1.791645487856924e-16
310.3353638478525, 1.6850407749151748e-16
464.55756185871587, 1.311057629280722e-16
533.6633463193606, 1.2011489313907296e-16
769.218757568941, 8.48610014626936e-17
872.5743635269941, 7.569335858115034e-17
1241.9659285308257, 5.267805739791575e-17
1408.8419177854882, 4.67910614244064e-17
2056.4588049434915, 3.1978896339297156e-17
2303.548385326357, 2.8524175132484036e-17
3237.6456378237413, 2.0242398176331616e-17
3672.669905604587, 1.7955173943709522e-17
5227.440869411137, 1.2742025969401414e-17
8655.645502239066, 7.564571418937607e-18
9695.646794727789, 6.7662016285815206e-18
13975.240069803585, 4.828539339230977e-18
15919.775763062487, 4.235449308088049e-18
