13.808918603807657, 1.0572072226340494e-18
14.142876024726787, 5.431543507776523e-18
13.97489977957606, 2.9265860222284854e-18
13.97489977957606, 2.4155413493379056e-18
13.97489977957606, 1.315475870342224e-18
14.312871319701117, 6.510880160253261e-18
15.121550201553253, 1.2992365992328149e-17
16.717994861172695, 2.7026839810128293e-17
17.74717979760835, 3.222526647345619e-17
20.23991597004055, 5.70061592168512e-17
21.744173227279006, 6.869947369067027e-17
25.703327642732553, 1.1770300151180309e-16
27.945544679252095, 1.4146909379536046e-16
37.22625563294802, 2.225628476057291e-16
41.950745102275306, 2.495911839167906e-16
61.48776599468968, 3.275698333200762e-16
70.96710719404606, 3.4828003357318324e-16
111.74814745020771, 3.905756367212869e-16
128.97594554858057, 3.7929018790435054e-16
198.2959687447745, 3.4735294308677656e-16
228.86652397280108, 3.301997071848217e-16
351.8742110507839, 2.6678973054545673e-16
406.1213552077664, 2.5025734672527093e-16
609.6532970982187, 1.8866085503254725e-16
695.2840758275844, 1.7388391140091845e-16
1031.3364108526007, 1.3059715941521414e-16
1176.196022723164, 1.1921859307886598e-16
1744.6880012181105, 8.992293509262792e-17
1989.7436630101286, 8.17388614115857e-17
2951.448421255723, 6.191661665445865e-17
3366.0034280024047, 5.640159720283452e-17
4992.897169723756, 4.26328101277629e-17
5762.633638100246, 3.893908484555043e-17
8650.637432349762, 2.91211096059685e-17
9865.69002595227, 2.6683255395627665e-17
14634.083672690153, 2.0212379606133163e-17
16689.560099780265, 1.8471014339559167e-17
