18.6007	1.1370000e-20
18.9765	1.2070000e-20
19.3599	1.2820000e-20
19.751	1.3610000e-20
20.15	1.4450000e-20
20.557	1.5350000e-20
20.9723	1.6300000e-20
21.396	1.7300000e-20
21.8282	1.8370000e-20
22.2691	1.9510000e-20
22.719	2.0720000e-20
23.178	2.2000000e-20
23.6462	2.3360000e-20
24.1239	2.4800000e-20
24.6112	2.6330000e-20
25.1084	2.7960000e-20
25.6156	2.9690000e-20
26.1331	3.1530000e-20
26.661	3.3480000e-20
27.1996	3.5550000e-20
27.7491	3.7750000e-20
28.3096	4.0080000e-20
28.8815	4.2560000e-20
29.465	4.5190000e-20
30.0602	4.7980000e-20
30.6674	5.0950000e-20
31.287	5.4100000e-20
31.919	5.7450000e-20
32.5638	6.1000000e-20
33.2217	6.4770000e-20
33.8928	6.8780000e-20
34.5774	7.3030000e-20
35.276	7.7550000e-20
35.9886	8.2340000e-20
36.7156	8.7430000e-20
37.4573	9.2840000e-20
40.79	9.8700000e-20
55.6424	1.3100000e-19
63.3287	1.5710000e-19
73.4789	2.0880000e-19
81.297	2.6230000e-19
89.2065	3.4400000e-19
98.8211	4.7410000e-19
110.7585	6.5980000e-19
119.4135	8.4610000e-19
129.5357	1.1600000e-18
139.3945	1.5570000e-18
139.3974	1.3960000e-18
139.4584	1.3010000e-18
139.5221	9.7120000e-19
139.5409	9.4120000e-19
139.5598	1.0170000e-18
139.5694	1.1140000e-18
139.579	1.2730000e-18
139.5887	1.5200000e-18
139.5985	1.8840000e-18
139.6182	2.8190000e-18
139.6281	3.0590000e-18
139.6381	2.9930000e-18
139.6583	2.4740000e-18
139.6788	2.0520000e-18
139.7101	1.7210000e-18
139.7635	1.5150000e-18
139.8875	1.4200000e-18
139.9837	1.3220000e-18
140.0723	9.8660000e-19
140.0985	9.5480000e-19
140.125	1.0300000e-18
140.1384	1.1270000e-18
140.1519	1.2840000e-18
140.1655	1.5270000e-18
140.1791	1.8870000e-18
140.2068	2.8460000e-18
140.2208	3.1190000e-18
140.2349	3.0720000e-18
140.2634	2.5380000e-18
140.2923	2.0950000e-18
140.3365	1.7510000e-18
140.4123	1.5410000e-18
140.5895	1.4470000e-18
140.7281	1.3500000e-18
140.8568	1.0070000e-18
140.8949	9.7420000e-19
140.9336	1.0520000e-18
140.9532	1.1510000e-18
140.973	1.3090000e-18
140.9929	1.5520000e-18
141.013	1.9120000e-18
141.0537	2.9020000e-18
141.0743	3.2080000e-18
141.095	3.1780000e-18
141.1371	2.6200000e-18
141.1798	2.1510000e-18
141.2453	1.7920000e-18
141.3582	1.5780000e-18
141.5992	1.4910000e-18
141.8351	1.3920000e-18
141.9747	1.1400000e-18
142.0616	1.0070000e-18
142.1209	1.0290000e-18
